"Day","Transaction ID","Order name","Payment gateway","Credit card type","Credit card tier","Billing country","Gift card ID","Gross payments","Refunded payments","Net payments"
"2026-06-27",9068809158952,"#153380","shopify_payments","master","standard","United States",0,0,-18.71,-18.71
"2026-06-27",9070599897384,"#159922","paypal",,,"Australia",0,116.8,0,116.8
"2026-06-27",9070434156840,"#159885","shopify_payments","visa","standard","United Kingdom",0,128.23,0,128.23
"2026-06-27",9070412103976,"#159881","shopify_payments","visa","standard","New Zealand",0,35.58,0,35.58
"2026-06-27",9070726054184,"#159958","paypal",,,"United Kingdom",0,66.05,0,66.05
"2026-06-27",9069430538536,"#159698","shopify_payments","master","standard","Australia",0,64.99,0,64.99
"2026-06-27",9069065371944,"#159602","shopify_payments","master","standard","Canada",0,70.52,0,70.52
"2026-06-27",9070768750888,"#159969","shopify_payments","visa","standard","United Kingdom",0,88.06,0,88.06
"2026-06-27",9068961005864,"#159570","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9071034794280,"#160050","shopify_payments","visa","standard","United States",0,59.82,0,59.82
"2026-06-27",9071063597352,"#160063","shopify_payments","american_express","premium","United States",0,130.53,0,130.53
"2026-06-27",9069302907176,"#159655","shopify_payments","visa","standard","United States",0,69.63,0,69.63
"2026-06-27",9068523290920,"#159469","shopify_payments","visa","standard","Canada",0,70.44,0,70.44
"2026-06-27",9070721204520,"#159957","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069362446632,"#159671","shopify_payments","visa","standard","United Kingdom",0,72.73,0,72.73
"2026-06-27",9070927216936,"#160026","shopify_payments","american_express","premium","United States",0,69.61,0,69.61
"2026-06-27",9068612616488,"#159488","shopify_payments","master","standard","United Kingdom",0,72.75,0,72.75
"2026-06-27",9069361135912,"#159670","shopify_payments","master","standard","Canada",0,70.52,0,70.52
"2026-06-27",9070544486696,"#159910","paypal",,,"United Kingdom",0,72.63,0,72.63
"2026-06-27",9070524989736,"#159908","shopify_payments","visa","standard","United Kingdom",0,72.75,0,72.75
"2026-06-27",9070433894696,"#159884","shopify_payments","visa","standard","United States",0,60.86,0,60.86
"2026-06-27",9070439792936,"#159887","shopify_payments","visa","standard","United Kingdom",0,72.73,0,72.73
"2026-06-27",9068522668328,"#159468","shopify_payments","master","standard","United Kingdom",0,72.7,0,72.7
"2026-06-27",9068790546728,"#159527","shopify_payments","master","standard","Canada",0,70.47,0,70.47
"2026-06-27",9069129138472,"#159618","shopify_payments","visa","standard","United States",0,63.1,0,63.1
"2026-06-27",9069568295208,"#159721","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-27",9068947767592,"#159566","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9070439235880,"#159886","shopify_payments","visa","standard","Australia",0,58.99,0,58.99
"2026-06-27",9069286064424,"#159652","paypal",,,"United States",0,69.57,0,69.57
"2026-06-27",9070792081704,"#159977","shopify_payments","visa","premium","United States",0,85.57,0,85.57
"2026-06-27",9070390673704,"#159878","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-27",9068874072360,"#159545","shopify_payments","visa","standard","Canada",0,70.48,0,70.48
"2026-06-27",9070333755688,"#159860","Afterpay (New)",,,"New Zealand",0,65.26,0,65.26
"2026-06-27",9069526548776,"#159716","Afterpay (New)",,,"Australia",0,62.58,0,62.58
"2026-06-27",9070692729128,"#159948","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070802796840,"#159985","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070756397352,"#159966","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-27",9069673546024,"#159742","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070640693544,"#159934","shopify_payments","visa","standard","United Kingdom",0,88.06,0,88.06
"2026-06-27",9070949826856,"#160031","shopify_payments","visa","standard","Canada",0,120.07,0,120.07
"2026-06-27",9070447624488,"#159891","shopify_payments","master","standard","United Kingdom",0,66.98,0,66.98
"2026-06-27",9069031096616,"#159588","shopify_payments","visa","standard","Canada",0,70.52,0,70.52
"2026-06-27",9069516095784,"#159715","shopify_payments","visa","standard","Canada",0,57.22,0,57.22
"2026-06-27",9070345748776,"#159865","shopify_payments","master","standard","Australia",0,12.49,0,12.49
"2026-06-27",9069502529832,"#159712","paypal",,,"United States",0,75.36,0,75.36
"2026-06-27",9070847066408,"#159995","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9070241218856,"#159841","shopify_payments","master","standard","Australia",0,64.99,0,64.99
"2026-06-27",9069247824168,"#159640","shopify_payments","visa","standard","United Kingdom",0,59.32,0,59.32
"2026-06-27",9070345257256,"#159864","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9069932675368,"#159799","shopify_payments","visa","standard","Australia",0,119.22,0,119.22
"2026-06-27",9069202276648,"#159632","shopify_payments","visa","standard","United States",0,34.79,0,34.79
"2026-06-27",9069895975208,"#159788","shopify_payments","visa","standard","United States",0,65.26,0,65.26
"2026-06-27",9069825163560,"#159775","shopify_payments","visa","standard","Canada",0,66.42,0,66.42
"2026-06-27",9069467402536,"#159703","shopify_payments","master","standard","Canada",0,66.43,0,66.43
"2026-06-27",9070304919848,"#159852","shopify_payments","master","standard","United Kingdom",0,78.46,0,78.46
"2026-06-27",9069915504936,"#159795","shopify_payments","visa","standard","United States",0,63.09,0,63.09
"2026-06-27",9069795672360,"#159766","shopify_payments","visa","standard","United States",0,65.26,0,65.26
"2026-06-27",9071145582888,"#160086","shopify_payments","master","standard","Canada",0,70.51,0,70.51
"2026-06-27",9068992266536,"#159579","paypal",,,"United States",0,85.51,0,85.51
"2026-06-27",9070221459752,"#159838","paypal",,,"United Kingdom",0,72.63,0,72.63
"2026-06-27",9070800306472,"#159983","shopify_payments","visa","standard","Canada",0,85.83,0,85.83
"2026-06-27",9069022511400,"#159587","shopify_payments","visa","standard","United States",0,69.62,0,69.62
"2026-06-27",9069036962088,"#159594","shopify_payments","visa","standard","United States",0,69.62,0,69.62
"2026-06-27",9071019131176,"#160047","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069474119976,"#159706","shopify_payments","master","standard","Canada",0,60.3,0,60.3
"2026-06-27",9069425819944,"#159697","Afterpay (New)",,,"United States",0,69.57,0,69.57
"2026-06-27",9068682477864,"#159503","shopify_payments","master","standard","Canada",0,70.45,0,70.45
"2026-06-27",9071047934248,"#160056","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070137901352,"#159828","shopify_payments","visa","standard","Australia",0,54,0,54
"2026-06-27",9069199261992,"#159631","shopify_payments","visa","standard","United States",0,69.58,0,69.58
"2026-06-27",9070673494312,"#159941","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9071036465448,"#160051","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9068690964776,"#159507","shopify_payments","visa","standard","United States",0,63,0,63
"2026-06-27",9069377028392,"#159681","shopify_payments","american_express","premium","United States",0,69.63,0,69.63
"2026-06-27",9069170262312,"#159622","shopify_payments","master","standard","Canada",0,70.54,0,70.54
"2026-06-27",9070083375400,"#159824","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069577240872,"#159724","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9068687720744,"#159506","shopify_payments","visa","standard","United States",0,101.39,0,101.39
"2026-06-27",9069394690344,"#159684","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070143570216,"#159830","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-27",9069470777640,"#159704","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070678212904,"#159945","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9068782256424,"#145342","shopify_payments","visa","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9069108396328,"#159614","shopify_payments","master","standard","Canada",0,70.52,0,70.52
"2026-06-27",9068863488296,"#152613","shopify_payments","visa","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9069600801064,"#159727","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-27",9069686751528,"#159747","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-27",9068835668264,"#159535","shopify_payments","master","standard","Canada",0,70.47,0,70.47
"2026-06-27",9068910313768,"#147689","shopify_payments","visa","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9070932328744,"#160029","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069017202984,"#159586","shopify_payments","master","standard","United Kingdom",0,67.01,0,67.01
"2026-06-27",9068920373544,"#159555","shopify_payments","master","standard","Canada",0,57.41,0,57.41
"2026-06-27",9070909849896,"#160018","shopify_payments","master","standard","United Kingdom",0,66.04,0,66.04
"2026-06-27",9070071841064,"#159820","shopify_payments","visa","standard","Canada",0,70.51,0,70.51
"2026-06-27",9070000898344,"#159811","shopify_payments","master","standard","Canada",0,70.51,0,70.51
"2026-06-27",9070308327720,"#159853","paypal",,,"United Kingdom",0,72.63,0,72.63
"2026-06-27",9069367689512,"#159677","shopify_payments","master","standard","United Kingdom",0,36.37,0,36.37
"2026-06-27",9070924988712,"#160025","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069914554664,"#159794","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070000931112,"#159812","shopify_payments","visa","standard","Canada",0,163.49,0,163.49
"2026-06-27",9068843663656,"#159538","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9068915065128,"#159554","shopify_payments","visa","standard","United States",0,69.58,0,69.58
"2026-06-27",9069121339688,"#159616","shopify_payments","master","standard","United States",0,69.62,0,69.62
"2026-06-27",9070795850024,"#159980","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9070087110952,"#159825","shopify_payments","visa","standard","United States",0,34.81,0,34.81
"2026-06-27",9068866011432,"#149193","shopify_payments","visa","standard","United States",0,0,-30.46,-30.46
"2026-06-27",9070222147880,"#159839","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9068665962792,"#159499","shopify_payments","visa","standard","United States",0,65.18,0,65.18
"2026-06-27",9070509719848,"#159905","shopify_payments","visa","standard","Germany",0,79,0,79
"2026-06-27",9070974009640,"#160036","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069198639400,"#159630","shopify_payments","master","standard","United States",0,69.58,0,69.58
"2026-06-27",9070833893672,"#159991","shopify_payments","visa","standard","United Kingdom",0,60.87,0,60.87
"2026-06-27",9070168998184,"#159832","shopify_payments","visa","standard","Australia",0,52.99,0,52.99
"2026-06-27",9070410367272,"#159880","shopify_payments","visa","standard","New Zealand",0,71.98,0,71.98
"2026-06-27",9068783010088,"#159524","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9071008907560,"#160044","paypal",,,"Germany",0,119.4,0,119.4
"2026-06-27",9069173965096,"#159623","shopify_payments","visa","standard","United Kingdom",0,66.97,0,66.97
"2026-06-27",9069068124456,"#159605","shopify_payments","visa","standard","Ireland",0,69.2,0,69.2
"2026-06-27",9070775009576,"#159973","shopify_payments","master","standard","Canada",0,70.51,0,70.51
"2026-06-27",9070880686376,"#160007","paypal",,,"United Kingdom",0,72.75,0,72.75
"2026-06-27",9068593611048,"#159481","shopify_payments","master","standard","Canada",0,20.42,0,20.42
"2026-06-27",9069412188456,"#159691","shopify_payments","visa","standard","United Kingdom",0,66.99,0,66.99
"2026-06-27",9069912916264,"#159792","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069764772136,"#159757","shopify_payments","master","standard","Canada",0,102.2,0,102.2
"2026-06-27",9068961366312,"#159571","shopify_payments","visa","standard","United Kingdom",0,66.98,0,66.98
"2026-06-27",9069529858344,"#159718","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070674247976,"#159943","shopify_payments","master","standard","United Kingdom",0,66.04,0,66.04
"2026-06-27",9071177662760,"#160093","shopify_payments","master","standard","United States",0,65.26,0,65.26
"2026-06-27",9069651001640,"#159737","Afterpay (New)",,,"United Kingdom",0,72.62,0,72.62
"2026-06-27",9071033516328,"#160048","shopify_payments","visa","standard","South Africa",0,67,0,67
"2026-06-27",9068628902184,"#159492","shopify_payments","visa","standard","United States",0,69.52,0,69.52
"2026-06-27",9068682641704,"#159504","shopify_payments","visa","standard","United Kingdom",0,67.01,0,67.01
"2026-06-27",9069390823720,"#159683","paypal",,,"United States",0,69.57,0,69.57
"2026-06-27",9068829278504,"#146750","paypal",,,"United States",0,0,-62.32,-62.32
"2026-06-27",9068810895656,"#132395","shopify_payments","visa","standard","United States",0,0,-77.95,-77.95
"2026-06-27",9068850479400,"#159541","shopify_payments","american_express","premium","United Kingdom",0,72.72,0,72.72
"2026-06-27",9070444151080,"#159890","shopify_payments","visa","standard","United Kingdom",0,72.73,0,72.73
"2026-06-27",9069546275112,"#159719","shopify_payments","master","standard","United States",0,65.26,0,65.26
"2026-06-27",9069104988456,"#159613","shopify_payments",,,"Netherlands",0,111.9,0,111.9
"2026-06-27",9068545048872,"#159475","Afterpay (New)",,,"United States",0,69.57,0,69.57
"2026-06-27",9069421232424,"#159694","shopify_payments","visa","standard","United Kingdom",0,66.99,0,66.99
"2026-06-27",9070885667112,"#160011","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9071105802536,"#160075","paypal",,,"United States",0,158.1,0,158.1
"2026-06-27",9069633110312,"#159732","shopify_payments","visa","standard","Canada",0,70.5,0,70.5
"2026-06-27",9069222297896,"#159636","paypal",,,"United Kingdom",0,72.63,0,72.63
"2026-06-27",9068658884904,"#159498","shopify_payments","visa","standard","United Kingdom",0,66.63,0,66.63
"2026-06-27",9070386872616,"#159874","shopify_payments","visa","standard","United Kingdom",0,59.33,0,59.33
"2026-06-27",9070811971880,"#159987","shopify_payments","visa","standard","United Kingdom",0,67,0,67
"2026-06-27",9068588269864,"#159479","shopify_payments","master","standard","Canada",0,70.45,0,70.45
"2026-06-27",9068654395688,"#159496","shopify_payments","visa","standard","United States",0,65.18,0,65.18
"2026-06-27",9068527845672,"#159471","shopify_payments","master","standard","United Kingdom",0,66.96,0,66.96
"2026-06-27",9069363527976,"#159673","shopify_payments","visa","standard","United States",0,69.63,0,69.63
"2026-06-27",9070751744296,"#159963","shopify_payments","visa","standard","United Kingdom",0,67,0,67
"2026-06-27",9070920663336,"#160023","shopify_payments","visa","standard","United Kingdom",0,82.31,0,82.31
"2026-06-27",9070628700456,"#159930","shopify_payments","american_express","premium","Germany",0,69.18,0,69.18
"2026-06-27",9069038010664,"#159595","shopify_payments","master","standard","United Kingdom",0,72.76,0,72.76
"2026-06-27",9070869381416,"#160003","shopify_payments","master","standard","Canada",0,63.97,0,63.97
"2026-06-27",9068672450856,"#159501","shopify_payments","visa","standard","United Kingdom",0,74.67,0,74.67
"2026-06-27",9069071597864,"#159607","shopify_payments","visa","standard","United Kingdom",0,36.38,0,36.38
"2026-06-27",9068725174568,"#142306","shopify_payments","visa","standard","United States",0,0,-57.43,-57.43
"2026-06-27",9069401669928,"#159687","shopify_payments",,,"Netherlands",0,95.4,0,95.4
"2026-06-27",9070483603752,"#159896","Afterpay (New)",,,"Australia",0,68.97,0,68.97
"2026-06-27",9069366018344,"#159674","shopify_payments","master","standard","United Kingdom",0,72.73,0,72.73
"2026-06-27",9071077720360,"#160066","shopify_payments","visa","standard","United States",0,65.26,0,65.26
"2026-06-27",9068809978152,"#147030","shopify_payments","visa","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9071214068008,"#160103","shopify_payments","master","standard","United States",0,101.52,0,101.52
"2026-06-27",9068752568616,"#159518","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9070181187880,"#159833","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9068808044840,"#145427","shopify_payments","visa","standard","United States",0,0,-155.91,-155.91
"2026-06-27",9071135293736,"#160083","shopify_payments","master","standard","United Kingdom",0,85.57,0,85.57
"2026-06-27",9070299414824,"#145470","Afterpay (New)",,,"United States",0,0,-60.31,-60.31
"2026-06-27",9069280231720,"#159650","shopify_payments","visa","standard","United States",0,69.58,0,69.58
"2026-06-27",9070363967784,"#159870","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9070877245736,"#160005","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069974978856,"#159807","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9071059370280,"#160060","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9070664286504,"#159939","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-27",9068698861864,"#159509","shopify_payments","master","standard","United States",0,69.52,0,69.52
"2026-06-27",9070483734824,"#156881","paypal",,,"United Kingdom",0,0,-22.71,-22.71
"2026-06-27",9070524924200,"#159907","shopify_payments","visa","standard","United Kingdom",0,72.75,0,72.75
"2026-06-27",9070487404840,"#159897","shopify_payments","master","standard","United States",0,75.41,0,75.41
"2026-06-27",9070714487080,"#159954","shopify_payments","visa","standard","United Kingdom",0,66.04,0,66.04
"2026-06-27",9068643516712,"#159494","shopify_payments","visa","standard","United States",0,65.18,0,65.18
"2026-06-27",9069490700584,"#159711","shopify_payments","american_express","premium","United States",0,69.61,0,69.61
"2026-06-27",9070870233384,"#160001","shopify_payments","master","standard","Australia",0,30,0,30
"2026-06-27",9069923402024,"#159797","shopify_payments","visa","standard","Australia",0,73.97,0,73.97
"2026-06-27",9069373686056,"#159680","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-27",9070799487272,"#159982","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070419312936,"#159882","shopify_payments","master","standard","United Kingdom",0,72.73,0,72.73
"2026-06-27",9070499168552,"#159901","Afterpay (New)",,,"United Kingdom",0,65.93,0,65.93
"2026-06-27",9070492352808,"#159899","shopify_payments","visa","standard","Canada",0,75.62,0,75.62
"2026-06-27",9069682589992,"#159746","shopify_payments","master","standard","Canada",0,70.5,0,70.5
"2026-06-27",9069366313256,"#159675","shopify_payments","visa","standard","New Zealand",0,71.97,0,71.97
"2026-06-27",9068883378472,"#159547","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9070979285288,"#160037","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069198508328,"#159629","paypal",,,"Germany",0,14.7,0,14.7
"2026-06-27",9070679720232,"#159946","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-27",9068871188776,"#159544","Afterpay (New)",,,"United Kingdom",0,65.93,0,65.93
"2026-06-27",9070972043560,"#160035","shopify_payments","visa","standard","Australia",0,64.99,0,64.99
"2026-06-27",9070286668072,"#159849","shopify_payments","visa","standard","United Kingdom",0,54.73,0,54.73
"2026-06-27",9068756140328,"#159521","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9069139460392,"#159619","shopify_payments","visa","standard","United Kingdom",0,72.71,0,72.71
"2026-06-27",9070495858984,"#159900","paypal",,,"Germany",0,78.79,0,78.79
"2026-06-27",9070481998120,"#157831","shopify_payments","visa","standard","United States",0,0,-6.09,-6.09
"2026-06-27",9069807305000,"#159771","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-27",9068729467176,"#159513","shopify_payments","master","standard","United Kingdom",0,66.98,0,66.98
"2026-06-27",9070954381608,"#160032","paypal",,,"United States",0,65.27,0,65.27
"2026-06-27",9069909442856,"#159790","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9068755157288,"#159520","shopify_payments","visa","standard","United States",0,130.42,0,130.42
"2026-06-27",9071168946472,"#160090","shopify_payments","american_express","premium","United Kingdom",0,72.74,0,72.74
"2026-06-27",9068696666408,"#159508","shopify_payments","visa","standard","United Kingdom",0,60.88,0,60.88
"2026-06-27",9069804290344,"#159769","paypal",,,"Australia",0,64.99,0,64.99
"2026-06-27",9069814186280,"#159774","Afterpay (New)",,,"Australia",0,68.97,0,68.97
"2026-06-27",9069665419560,"#159740","shopify_payments","visa","standard","Australia",0,62.58,0,62.58
"2026-06-27",9070912078120,"#160020","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9068911493416,"#159551","shopify_payments","visa","standard","Netherlands",0,64.49,0,64.49
"2026-06-27",9069039092008,"#159596","shopify_payments","master","standard","United Kingdom",0,67.01,0,67.01
"2026-06-27",9071092072744,"#160071","shopify_payments","visa","standard","United Kingdom",0,48.62,0,48.62
"2026-06-27",9069363364136,"#159672","shopify_payments","visa","standard","United States",0,69.63,0,69.63
"2026-06-27",9069913506088,"#159793","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069597786408,"#159726","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070601273640,"#159925","shopify_payments","visa","standard","United Kingdom",0,66.02,0,66.02
"2026-06-27",9068984009000,"#159578","shopify_payments","master","standard","United States",0,69.58,0,69.58
"2026-06-27",9070927315240,"#160027","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070051197224,"#159817","shopify_payments","visa","standard","Canada",0,70.51,0,70.51
"2026-06-27",9068938559784,"#159561","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9068743033128,"#159517","shopify_payments","visa","standard","United Kingdom",0,66.98,0,66.98
"2026-06-27",9070868463912,"#160001","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-27",9070883209512,"#160010","shopify_payments","master","standard","United Kingdom",0,67,0,67
"2026-06-27",9069891289384,"#159785","shopify_payments","master","standard","Australia",0,64.99,0,64.99
"2026-06-27",9070270284072,"#159846","shopify_payments","master","standard","Australia",0,124.99,0,124.99
"2026-06-27",9069561479464,"#159720","paypal",,,"Australia",0,64.99,0,64.99
"2026-06-27",9070787559720,"#159976","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9068920406312,"#159556","shopify_payments",,,"Netherlands",0,78.99,0,78.99
"2026-06-27",9069312016680,"#159658","shopify_payments","visa","standard","Ireland",0,69.18,0,69.18
"2026-06-27",9070442316072,"#159889","shopify_payments","visa","standard","United Kingdom",0,66.98,0,66.98
"2026-06-27",9070756135208,"#159964","shopify_payments","master","standard","United Kingdom",0,67,0,67
"2026-06-27",9070344601896,"#159863","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9068951175464,"#159567","shopify_payments","master","standard","Australia",0,68.97,0,68.97
"2026-06-27",9070313668904,"#159855","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-27",9069262176552,"#159646","shopify_payments","master","standard","United Kingdom",0,21.05,0,21.05
"2026-06-27",9070992851240,"#160042","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069794197800,"#159765","paypal",,,"United States",0,65.22,0,65.22
"2026-06-27",9070709375272,"#159952","shopify_payments","visa","standard","United Kingdom",0,66.04,0,66.04
"2026-06-27",9069875003688,"#159782","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069417267496,"#159693","paypal",,,"United Kingdom",0,72.63,0,72.63
"2026-06-27",9069459112232,"#159702","shopify_payments","master","standard","United States",0,63.08,0,63.08
"2026-06-27",9068682051880,"#150059","paypal",,,"Germany",0,0,-31.24,-31.24
"2026-06-27",9068540363048,"#159474","shopify_payments","master","standard","United States",0,69.58,0,69.58
"2026-06-27",9070937571624,"#160030","shopify_payments","master","standard","United Kingdom",0,66.04,0,66.04
"2026-06-27",9071076901160,"#160065","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069739082024,"#159752","Afterpay (New)",,,"Australia",0,68.97,0,68.97
"2026-06-27",9071045214504,"#160054","shopify_payments","visa","standard","Canada",0,75.62,0,75.62
"2026-06-27",9070079279400,"#159821","shopify_payments","visa","standard","United States",0,56.56,0,56.56
"2026-06-27",9070881440040,"#160008","paypal",,,"United Kingdom",0,72.75,0,72.75
"2026-06-27",9068965691688,"#159573","shopify_payments","master","standard","United Kingdom",0,36.36,0,36.36
"2026-06-27",9070988886312,"#160040","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069326205224,"#159663","shopify_payments","visa","standard","United States",0,69.63,0,69.63
"2026-06-27",9069661323560,"#159738","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-27",9069967769896,"#159803","shopify_payments","visa","standard","Australia",0,73.97,0,73.97
"2026-06-27",9071157707048,"#160089","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070602879272,"#159926","paypal",,,"United Kingdom",0,66.89,0,66.89
"2026-06-27",9070810988840,"#106924","shopify_payments","visa","standard","United States",0,0,-63.81,-63.81
"2026-06-27",9068893765928,"#130536","shopify_payments","visa","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9070726775080,"#159959","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069974683944,"#159806","paypal",,,"Australia",0,64.99,0,64.99
"2026-06-27",9070344143144,"#159862","shopify_payments","master","standard","Australia",0,58.99,0,58.99
"2026-06-27",9069347504424,"#159668","shopify_payments","visa","standard","United States",0,126.2,0,126.2
"2026-06-27",9070504149288,"#159902","shopify_payments","visa","standard","United Kingdom",0,59.35,0,59.35
"2026-06-27",9068606423336,"#159486","paypal",,,"Australia",0,52.99,0,52.99
"2026-06-27",9069039354152,"#159597","shopify_payments","visa","standard","United States",0,69.62,0,69.62
"2026-06-27",9070903918888,"#160017","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069905248552,"#159789","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069220331816,"#159635","shopify_payments","master","standard","United States",0,63.06,0,63.06
"2026-06-27",9069323223336,"#159661","shopify_payments","visa","standard","United States",0,75.43,0,75.43
"2026-06-27",9070372487464,"#159872","shopify_payments","visa","standard","United Kingdom",0,36.36,0,36.36
"2026-06-27",9070221328680,"#159837","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9068540264744,"#159473","shopify_payments","master","standard","United Kingdom",0,67.01,0,67.01
"2026-06-27",9069741637928,"#159754","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069805797672,"#159770","shopify_payments","master","standard","United States",0,65.26,0,65.26
"2026-06-27",9068838617384,"#159536","shopify_payments","visa","standard","United Kingdom",0,164.58,0,164.58
"2026-06-27",9070766358824,"#159968","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9068726092072,"#159512","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9069865500968,"#159780","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-27",9069682196776,"#159745","shopify_payments","visa","standard","Canada",0,70.5,0,70.5
"2026-06-27",9068842418472,"#159537","paypal",,,"Germany",0,78.79,0,78.79
"2026-06-27",9069396918568,"#159685","shopify_payments","master","standard","United Kingdom",0,66.99,0,66.99
"2026-06-27",9071062450472,"#160062","shopify_payments","visa","standard","Germany",0,95.43,0,95.43
"2026-06-27",9069424509224,"#159695","paypal",,,"Australia",0,62.58,0,62.58
"2026-06-27",9069689471272,"#159749","shopify_payments","visa","standard","United States",0,130.52,0,130.52
"2026-06-27",9070815674664,"#159989","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
